go,z,t,p,nparts,nhits
GO:0045294,0.07848627606371505,0.00616009553034969,0.939158569073999,10,1
GO:0045295,-1.1082530756127662,1.2282248796051558,0.2913961653449829,12,0
GO:0045296,3.8671848681248515,14.955118804253829,0.00013596405796568336,291,46
GO:0045298,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045299,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045309,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045321,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045322,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0045324,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0045329,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0045332,-0.15993741947085666,0.025579978146996755,0.8743266848390153,24,2
GO:0045333,-0.09181761036930049,0.008430473573928678,0.9273980738125767,34,3
GO:0045334,-0.8638686263854843,0.7462690036531433,0.3965799240981742,24,1
GO:0045335,0.026229537085680356,0.0006879886157290814,0.9791571653693792,64,6
GO:0045337,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045338,3.1266328314641285,9.775832862789398,,1,1
GO:0045340,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045342,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045343,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045344,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045345,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045347,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0045348,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:0045352,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045353,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045428,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0045429,1.6046274421213726,2.574829228008979,0.11782583489627418,35,6
GO:0045444,-0.020922491705417223,0.00043775065916325245,0.9833630483858516,76,7
GO:0045445,0.0385227402588344,0.0014840015170496208,0.9696528412897184,21,2
GO:0045446,3.0299416662152288,9.18054650066712,0.008441762431493343,16,5
GO:0045453,-0.2792019976140347,0.07795375547166744,0.7823865946846705,26,2
GO:0045454,1.9439371107695047,3.778891490626889,0.05953719170814582,38,7
GO:0045471,1.442680651820199,2.0813274631363545,0.15239951146802744,96,13
GO:0045472,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045475,-0.021622830296500428,0.0004675467900312567,0.9831741931414335,11,1
GO:0045485,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045494,-1.0102374213870053,1.0205796475706663,0.3183066469076332,42,2
GO:0045499,0.2617510836706821,0.06851362980277644,0.7954998974334241,28,3
GO:0045503,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045504,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:0045505,1.315297721914336,1.7300080972730425,0.19837469586247514,31,5
GO:0045509,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045513,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045515,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045517,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045518,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045519,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045523,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045540,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:0045541,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045542,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0045545,2.3676927366591274,5.60596889522839,0.07701428374129875,5,2
GO:0045547,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045550,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045569,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045575,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045576,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0045577,0.07848627606371505,0.00616009553034969,0.939158569073999,10,1
GO:0045578,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0045579,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:0045580,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:0045581,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0045582,-0.1959442262900138,0.03839413981639213,0.8457870525746142,36,3
GO:0045584,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045585,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045586,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045588,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0045589,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0045590,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045591,-1.2798346409557382,1.6379767081903036,0.22004416934447968,16,0
GO:0045595,0.9539326539432643,0.9099875082592395,0.3466600283399207,36,5
GO:0045596,-0.09053355204461297,0.008196324045814647,0.9282741223125666,45,4
GO:0045597,0.4643906917461878,0.21565871458050279,0.6442698967407408,54,6
GO:0045598,-0.19735832546501805,0.038950308630355986,0.8468505774928572,13,1
GO:0045599,2.10968716876716,4.450779950060796,0.04088544019207,43,8
GO:0045600,0.8246428726820706,0.6800358674653376,0.41383019129034426,47,6
GO:0045601,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045602,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0045603,2.0572189499473965,4.232149808022668,0.06669718896884184,11,3
GO:0045604,2.807020597787696,7.879364636404393,0.06745904768582027,4,2
GO:0045605,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045606,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0045607,3.1266328314641285,9.775832862789398,,1,1
GO:0045608,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045609,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0045616,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0045617,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:0045618,1.4314386009795534,2.049016468374301,0.17424886342158807,15,3
GO:0045619,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0045620,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045621,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0045622,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045623,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045624,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045625,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045626,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045627,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0045629,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045630,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0045634,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045636,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045637,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045638,2.1679864047810353,4.700165051315401,0.04665487573001228,16,4
GO:0045639,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0045645,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0045646,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0045647,3.9701427785894308,15.762033682385807,0.005391319056654119,8,4
GO:0045648,0.8382328533287587,0.7026343163996726,0.4089988387241129,29,4
GO:0045650,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0045651,0.6457283209916158,0.4169650645306514,0.5296888350493365,14,2
GO:0045652,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0045653,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045654,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0045655,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0045656,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0045657,1.1686115252630875,1.3656528969777202,0.272581535830125,10,2
GO:0045659,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0045660,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045661,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045662,0.6224075820834517,0.3873911982349687,0.5400720143764929,23,3
GO:0045663,0.6439831635068013,0.4147143148802276,0.523262026597919,41,5
GO:0045664,-1.041813029265461,1.0853743879472766,0.30673764345820265,28,1
GO:0045665,1.696265207348163,2.877315653659907,0.09538858720973153,57,9
GO:0045666,0.29779703683651176,0.08868307514860678,0.7666601011966258,78,8
GO:0045667,2.6711765436700956,7.135184127453317,0.02036641935058683,13,4
GO:0045668,1.4525527598512429,2.109909520151463,0.15344252835616334,45,7
GO:0045669,0.23582535404925256,0.05561359761245534,0.8143989536362921,59,6
GO:0045670,1.338425732792201,1.7913834422003396,0.21754691333037923,9,2
GO:0045671,0.3281411044305979,0.10767658441693258,0.7454330007650832,27,3
GO:0045672,-0.15993741947085666,0.025579978146996755,0.8743266848390153,24,2
GO:0045682,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045684,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045685,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045686,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045687,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045703,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045717,0.44407588191264874,0.1972033888964968,0.6633271589622565,16,2
GO:0045719,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045720,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045721,-1.2798346409557382,1.6379767081903036,0.22004416934447968,16,0
GO:0045722,0.2678628458495725,0.07175050418663184,0.7920278489637425,18,2
GO:0045723,0.7588199642466865,0.5758077381393426,0.4626052081636097,13,2
GO:0045724,-0.48301658545425297,0.23330502182388563,0.6356267201599677,17,1
GO:0045725,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:0045726,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0045727,0.9880360890626906,0.9762153132902971,0.32653797098357285,71,9
GO:0045728,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0045730,1.5671489339573703,2.4559557812037225,0.14109001227090023,14,3
GO:0045732,2.5160154842696643,6.330333917084713,0.014099331134819723,73,13
GO:0045736,1.5434725357544306,2.382307468628212,0.13839196838994772,21,4
GO:0045737,2.321638824562627,5.390006831716537,0.035847114596079054,15,4
GO:0045738,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045739,2.2604207134691583,5.109501801880419,0.02930828238942801,41,8
GO:0045740,3.227918033277369,10.419454829557239,0.0035894008606414175,25,7
GO:0045741,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045742,-0.8638686263854843,0.7462690036531433,0.3965799240981742,24,1
GO:0045743,1.7593615284406494,3.095352987757018,0.12900911887105562,7,2
GO:0045744,-1.1535366151767226,1.33064672255337,0.27114886110275416,13,0
GO:0045745,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0045746,1.1634392063970702,1.3535907869818447,0.25325354654934795,33,5
GO:0045747,0.26503701323178114,0.07024461838282332,0.7924519679828539,38,4
GO:0045751,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045759,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045760,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0045762,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0045763,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045765,1.7638955391142104,3.1113274729070106,0.08729587657645596,33,6
GO:0045766,0.2258688852996608,0.05101675334651132,0.8216554145063645,132,13
GO:0045769,3.1266328314641285,9.775832862789398,,1,1
GO:0045773,0.8382328533287587,0.7026343163996726,0.4089988387241129,29,4
GO:0045776,-0.2792019976140347,0.07795375547166744,0.7823865946846705,26,2
GO:0045777,-1.197112904939893,1.4330793071736296,0.25263677633235493,14,0
GO:0045778,-1.197112904939893,1.4330793071736296,0.25263677633235493,14,0
GO:0045779,-1.2798346409557382,1.6379767081903036,0.22004416934447968,16,0
GO:0045780,-1.3575408267078979,1.842917096178763,0.19235855210079678,18,0
GO:0045785,0.41697427721314106,0.17386754785742142,0.6783502408263933,55,6
GO:0045786,-0.09053355204461297,0.008196324045814647,0.9282741223125666,45,4
GO:0045787,2.4575326430997397,6.039466691900793,0.019782910215690477,32,7
GO:0045792,-0.959699840522511,0.9210237838989329,0.3653094155484776,9,0
GO:0045793,2.0572189499473965,4.232149808022668,0.06669718896884184,11,3
GO:0045794,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045795,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045796,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045797,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045806,-1.197112904939893,1.4330793071736296,0.25263677633235493,14,0
GO:0045807,0.11102546376043505,0.012326653603219679,0.9127605964495448,20,2
GO:0045813,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045814,0.8382328533287587,0.7026343163996726,0.4089988387241129,29,4
GO:0045815,-0.5912187844911019,0.349539651135136,0.5586605527262406,32,2
GO:0045818,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045819,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045820,2.6711765436700956,7.135184127453317,0.02036641935058683,13,4
GO:0045821,-1.4664270552367618,2.1504083083303613,0.15807984621949145,21,0
GO:0045822,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045823,1.7593615284406494,3.095352987757018,0.12900911887105562,7,2
GO:0045824,0.19777019676768118,0.039113050729527345,0.844653661835176,29,3
GO:0045829,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045830,3.0622079608166284,9.377117595288736,0.022162190081439253,7,3
GO:0045833,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045835,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:0045836,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045837,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045838,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045839,1.5326764040365837,2.349096959490513,0.16921991894499513,8,2
GO:0045840,-0.4937007905514497,0.2437404705911265,0.6252360536989927,30,2
GO:0045841,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:0045842,2.872530228545718,8.251429913908916,0.015172688840269365,12,4
GO:0045843,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0045851,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0045852,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045859,2.0572189499473965,4.232149808022668,0.06669718896884184,11,3
GO:0045860,1.898256487932746,3.6033776939787643,0.06408716874619545,46,8
GO:0045861,0.7046054734417608,0.49646887320408795,0.48879713288229787,22,3
GO:0045862,0.11102546376043505,0.012326653603219679,0.9127605964495448,20,2
GO:0045869,-1.197112904939893,1.4330793071736296,0.25263677633235493,14,0
GO:0045870,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:0045875,3.1266328314641285,9.775832862789398,,1,1
GO:0045876,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:0045879,0.543993787443771,0.2959292407774187,0.5916807078048528,24,3
GO:0045880,0.6282817865452348,0.394738003304472,0.5344212086234057,32,4
GO:0045887,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045892,4.142868985356301,17.16336342982715,0.00003997144031876992,526,76
GO:0045893,4.430618565273113,19.630380870942776,0.000011017629708165697,654,93
GO:0045898,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045899,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0045900,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045901,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045903,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045905,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045906,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0045907,-0.4937007905514497,0.2437404705911265,0.6252360536989927,30,2
GO:0045910,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:0045911,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045916,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0045917,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045920,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:0045921,-1.500975311986763,2.252926887193761,0.14824875300696427,22,0
GO:0045922,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045923,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0045924,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045925,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0045926,-0.48301658545425297,0.23330502182388563,0.6356267201599677,17,1
GO:0045927,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:0045930,1.7694093132792863,3.1308093179194763,0.09376489785165117,19,4
GO:0045931,1.8477823575815715,3.4142996409897104,0.07419552194314862,32,6
GO:0045932,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045933,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0045938,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045939,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045943,1.2479249943583985,1.5573167915444088,0.22461441651263647,24,4
GO:0045944,4.138680679706295,17.12867776857416,0.00003750619975601404,1139,145
GO:0045945,0.44407588191264874,0.1972033888964968,0.6633271589622565,16,2
GO:0045947,2.321638824562627,5.390006831716537,0.035847114596079054,15,4
GO:0045948,0.7909976380066325,0.6256772633320716,0.43822557388095484,21,3
GO:0045950,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0045951,-0.3198328853764785,0.10229307456824367,,1,0
GO:0045953,-1.1535366151767226,1.33064672255337,0.27114886110275416,13,0
GO:0045954,0.39714871607804936,0.15772710268244305,0.6946281661505804,26,3
GO:0045955,1.7593615284406494,3.095352987757018,0.12900911887105562,7,2
GO:0045956,0.07848627606371505,0.00616009553034969,0.939158569073999,10,1
GO:0045957,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
